id	class	pos	qual	aScore	numN	readLen	junction	strand	posR2	qualR2	aScoreR2	numNR2	readLenR2	junctionR2	strandR2
J00118:113:H3TK7BBXX:2:2109:19857:42653	linearStrong	80	42	-1	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	68	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2108:8968:4549	linearStrong	62	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	75	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2107:11089:34073	linearStrong	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2107:21836:33246	linearStrong	38	42	0	5	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	32	16	0	11	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2107:23328:5657	linearStrong	65	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	106	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2107:25895:1947	linearStrong	78	40	-9	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	83	24	-14	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2106:9090:29940	linearStrong	130	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2106:8856:29888	linearStrong	130	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2106:15828:29026	linearStrong	91	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627540	42	-5	0	151	chr12	0
J00118:113:H3TK7BBXX:2:2105:8359:28323	linearStrong	98	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2105:17695:11899	linearStrong	122	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	119	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2105:5284:7169	linearStrong	136	42	0	0	96	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	136	42	0	0	96	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2104:6350:46610	linearStrong	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2104:27783:28182	linearStrong	26	0	0	17	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	102	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2104:23358:22028	linearStrong	119	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	79	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2104:23571:21869	linearStrong	119	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	79	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2103:4553:6747	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	53	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2102:2666:37378	linearStrong	79	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2102:1844:37185	linearStrong	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2102:2767:11108	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	95	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2101:22759:41809	linearStrong	95	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	24	-14	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:2101:22790:18511	linearStrong	86	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	40	0	9	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:2101:30157:6906	linearStrong	27	3	0	16	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	101	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1228:14966:46909	linearStrong	111	42	-3	0	116	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627795	42	0	0	47	chr12	0
J00118:113:H3TK7BBXX:2:1228:20080:10862	linearStrong	97	42	0	0	134	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	97	42	0	0	134	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1228:20212:5851	linearStrong	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	118	40	0	9	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1228:13210:1173	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627794	0	-17	0	103	chr12	0
J00118:113:H3TK7BBXX:2:1227:18771:28006	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	68	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1227:27681:13201	linearStrong	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	32	16	0	11	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1226:21643:7732	linearStrong	65	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	115	42	0	6	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1225:8318:28920	linearStrong	114	42	0	0	121	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	114	42	0	0	121	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1224:7090:2211	linearStrong	81	0	-26	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	87	24	-13	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1223:7517:6396	linearStrong	83	40	-9	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	86	23	-16	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1222:21998:15803	linearStrong	96	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627781	0	-11	0	58	chr12	0
J00118:113:H3TK7BBXX:2:1221:19958:35374	linearStrong	54	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	104	42	0	0	117	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1221:11475:21061	linearStrong	114	42	0	0	130	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	114	42	0	0	130	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1221:24424:19478	linearStrong	75	23	-16	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	80	23	-15	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1221:11830:11759	linearStrong	81	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	101	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1220:24586:44236	linearStrong	114	42	0	0	113	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	78	42	-3	0	126	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1220:18446:36939	linearStrong	123	42	0	0	104	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	123	42	0	0	104	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1220:22445:8348	linearStrong	61	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	88	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1219:5112:40491	linearStrong	28	3	0	15	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	146	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1219:17553:32156	linearStrong	76	23	-16	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	79	36	0	0	85	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1218:9841:39189	linearStrong	98	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1218:4249:29044	linearStrong	119	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1218:3549:2686	linearStrong	93	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	33	22	0	10	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1217:24312:4936	linearStrong	54	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	121	5	0	12	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1216:1834:19091	linearStrong	94	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	123	42	-3	0	100	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1216:21156:5481	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	110	42	0	0	116	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1215:22110:39770	linearStrong	116	42	0	0	110	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	110	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1215:14519:38926	linearStrong	77	23	-18	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	81	42	0	0	131	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1215:18720:36640	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	32	16	0	11	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1215:7649:35356	linearStrong	123	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	123	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1214:16386:37941	linearStrong	60	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	84	42	0	0	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1214:20395:35426	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1214:15351:30274	linearStrong	122	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1213:7101:26424	linearStrong	117	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1211:4107:38820	linearStrong	97	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	71	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1211:18213:34389	linearStrong	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	52	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1211:29721:19126	linearStrong	113	24	-13	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	24	-14	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1211:26768:11161	linearStrong	59	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	105	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1210:16031:48438	linearStrong	53	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	130	24	-2	8	137	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1210:7304:42636	linearStrong	96	42	0	0	133	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	133	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1210:13342:41985	linearStrong	76	40	-10	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	78	42	-6	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1210:3356:41704	linearStrong	120	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1210:1448:20920	linearStrong	116	42	0	0	116	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	42	0	0	116	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1208:5761:3811	linearStrong	76	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	111	40	-3	0	66	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1208:24830:1894	linearStrong	117	42	0	0	114	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	114	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1207:16467:20392	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	71	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1205:23328:37624	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	51	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1205:23236:24489	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1203:20740:38134	linearStrong	36	42	0	7	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	51	42	0	0	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1202:23632:1683	linearStrong	50	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	110	42	0	0	147	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1128:15260:37290	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1126:8024:43603	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	-2	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1126:3863:11214	linearStrong	98	42	-5	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	-4	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1125:14346:40948	linearStrong	63	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	24	-3	8	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1124:5315:42284	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	81	42	0	0	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1124:23673:30556	linearStrong	96	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	93	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1122:13088:40666	linearStrong	97	42	0	0	134	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	97	42	0	0	134	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1122:24474:28428	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1122:15869:2615	linearStrong	86	42	0	0	149	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	128	42	0	0	76	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1121:1418:45871	linearStrong	65	0	-31	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	103	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1121:29670:40350	linearStrong	113	42	0	0	134	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	109	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1120:5599:15557	linearStrong	59	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627801	42	-3	0	73	chr12	0
J00118:113:H3TK7BBXX:2:1119:20659:47454	linearStrong	84	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	53	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1119:18588:8031	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	52	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1118:17685:47506	linearStrong	133	40	-8	0	139	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	135	24	-9	0	100	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1118:8572:38152	linearStrong	62	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	101	42	0	0	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1118:21298:30239	linearStrong	80	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	49	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1118:2940:1771	linearStrong	42	42	0	1	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	52	42	0	0	137	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1117:31507:31611	linearStrong	98	42	0	0	133	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	40	-6	0	90	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1117:7263:9086	linearStrong	88	42	0	0	144	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627820	23	-9	0	75	chr12	0
J00118:113:H3TK7BBXX:2:1117:26068:6923	linearStrong	120	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	0	0	138	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1116:4482:46223	linearStrong	136	42	0	0	90	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	136	42	0	0	90	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1116:13190:9192	linearStrong	59	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	114	42	0	6	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1115:24139:13535	linearStrong	55	42	-2	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	102	42	0	0	148	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1114:7588:30609	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	116	40	0	8	151	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1113:25641:38293	linearStrong	36	42	0	7	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	31	5	0	12	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1112:19806:38029	linearStrong	97	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	33	22	0	10	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1112:30675:31400	linearStrong	100	42	0	0	127	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	-3	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1112:30837:31013	linearStrong	98	42	0	0	129	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	98	42	-3	0	117	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1110:7740:34319	linearStrong	49	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	121	5	0	12	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1110:9069:15205	linearStrong	97	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627801	42	0	0	44	chr12	0
J00118:113:H3TK7BBXX:2:1110:8897:14906	linearStrong	97	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	58	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1109:12855:42864	linearStrong	130	42	0	0	97	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	130	42	0	0	97	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1109:28006:26810	linearStrong	77	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	33	22	0	10	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1109:30025:16278	linearStrong	76	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	0	0	137	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1108:18609:46047	linearStrong	117	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	112	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1108:30168:15469	linearStrong	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	99	42	0	0	150	chr12|SHMT2:57627687|SHMT2:57627785|reg|+	0
J00118:113:H3TK7BBXX:2:1107:13281:48597	linearStrong	72	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1106:5568:34284	linearStrong	122	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	87	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1106:19136:32156	linearStrong	134	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	73	42	-3	0	148	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1105:24759:17737	linearStrong	83	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	78	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1104:25824:1508	linearStrong	63	42	-5	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	57627540	42	-5	0	151	chr12	0
J00118:113:H3TK7BBXX:2:1103:1316:45942	linearStrong	137	42	0	0	94	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	137	42	0	0	94	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1103:21663:44377	linearStrong	96	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	96	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1103:19370:38820	linearStrong	120	42	0	0	150	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	117	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1103:2879:19918	linearStrong	76	42	-4	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	-4	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:2:1102:23317:12216	linearStrong	81	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	77	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	0
J00118:113:H3TK7BBXX:3:2102:19370:38363	anomaly	83	42	-3	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	68170082	42	0	0	77	chr1	16
J00118:113:H3TK7BBXX:2:2209:28412:44851	anomaly	61	42	0	0	151	chr12|SHMT2:57627893|SHMT2:57628016|reg|+	16	65	42	0	0	151	chr5|HNRNPAB:177636448|HNRNPAB:177637553|reg|+	0
